,Forca_maxima_acc_x,Forca_maxima_acc_y,Forca_maxima_grav_x,Forca_maxima_grav_y,Desplacament_maxim_x,Desplacament_maxim_y,Prova,Puntuacio,Edat,Etiqueta
91,0.10778721338014485,0.13999584878695073,0.02049149682762956,0.05187072734701255,1.019963538872274,0.9583241821271813,RGC,0.0,70,rm52f
92,0.008667928370117126,0.02401185320751209,0.028774786536376534,3.101976312131979e-05,0.7291584342694528,1.0359956168955038,ROA,0.0,70,mo52m
93,0.008160858821820872,0.026566880625831697,0.029322786033402937,4.241682811284217e-05,0.8110370252805208,1.3685762047667511,ROC,0.0,70,mo52m
94,0.007797856674011429,0.04788303850237507,0.029089062625106188,0.00010919993619723165,0.62296960104407,1.0181483527735435,RGA,0.0,70,mo52m
95,0.014759219765819117,0.07128322166196306,0.02946288023516685,0.00018262858501377072,0.7157574276545362,0.9066819206223936,RGC,0.0,70,mo52m
96,0.00882673692397544,0.04898693171424007,0.028191350795096232,0.000246299426770874,0.9632907203943464,1.3225119920582011,ROA,98.866663,70,lm52m
97,0.010693517682099273,0.05674821695950029,0.02828624705159523,0.00023589595390577714,0.966642633012011,0.4864068234353812,ROC,96.711064,70,lm52m
98,0.011587087946854011,0.08455955609843308,0.02790630739127728,0.0004668832071755731,0.7095583987202794,0.6205897749684892,RGA,99.511357,70,lm52m
99,0.02299574333368916,0.20476016253427576,0.029336509799830542,0.02610439856075813,0.5967684206989916,0.6813509924642758,RGC,91.782662,70,lm52m
100,0.003324335340107981,0.11281342563381913,1.306329608916773e-05,0.0003413561290746443,0.727136952220727,0.9104914002614667,ROA,100.0,70,rf52f
101,0.002708421145697852,0.09498746867398121,1.0790796591237523e-05,0.00028560362246825635,1.1925801600949435,1.3467025064640625,ROC,100.0,70,rf52f
102,0.0028155423123746616,0.02299207842535031,1.589278578687653e-05,0.00012216382906017273,0.7098676215082058,0.663047153474748,RGA,100.0,70,rf52f
103,0.0035414093883653526,0.045859039096224886,2.0732532785144864e-05,0.00028587494427103136,0.9835607708174224,1.3562822526910776,RGC,100.0,70,rf52f
